month,geo,programme,seniority,skill,n
2026-08,p:noord-brabant,all,unknown,ux-design,2
2026-08,p:noord-brabant,all,unknown,windows-server,1
2026-08,p:noord-brabant,business-it-management,all,agile-scrum,2
2026-08,p:noord-brabant,business-it-management,all,android,1
2026-08,p:noord-brabant,business-it-management,all,dutch-language,1
2026-08,p:noord-brabant,business-it-management,all,english-language,1
2026-08,p:noord-brabant,business-it-management,all,erp,1
2026-08,p:noord-brabant,business-it-management,all,etl,1
2026-08,p:noord-brabant,business-it-management,all,excel,1
2026-08,p:noord-brabant,business-it-management,all,ios,1
2026-08,p:noord-brabant,business-it-management,all,power-bi,1
2026-08,p:noord-brabant,business-it-management,all,python,1
2026-08,p:noord-brabant,business-it-management,all,requirements,2
2026-08,p:noord-brabant,business-it-management,all,sql,1
2026-08,p:noord-brabant,business-it-management,all,stakeholder-management,3
2026-08,p:noord-brabant,business-it-management,all,windows-server,1
2026-08,p:noord-brabant,business-it-management,entry,agile-scrum,1
2026-08,p:noord-brabant,business-it-management,entry,requirements,1
2026-08,p:noord-brabant,business-it-management,entry,stakeholder-management,1
2026-08,p:noord-brabant,business-it-management,junior,agile-scrum,1
2026-08,p:noord-brabant,business-it-management,junior,requirements,1
2026-08,p:noord-brabant,business-it-management,junior,stakeholder-management,1
2026-08,p:noord-brabant,business-it-management,senior,agile-scrum,1
2026-08,p:noord-brabant,business-it-management,senior,dutch-language,1
2026-08,p:noord-brabant,business-it-management,senior,stakeholder-management,1
2026-08,p:noord-brabant,business-it-management,senior,windows-server,1
2026-08,p:noord-brabant,business-it-management,unknown,android,1
2026-08,p:noord-brabant,business-it-management,unknown,english-language,1
2026-08,p:noord-brabant,business-it-management,unknown,erp,1
2026-08,p:noord-brabant,business-it-management,unknown,etl,1
2026-08,p:noord-brabant,business-it-management,unknown,excel,1
2026-08,p:noord-brabant,business-it-management,unknown,ios,1
2026-08,p:noord-brabant,business-it-management,unknown,power-bi,1
2026-08,p:noord-brabant,business-it-management,unknown,python,1
2026-08,p:noord-brabant,business-it-management,unknown,requirements,1
2026-08,p:noord-brabant,business-it-management,unknown,sql,1
2026-08,p:noord-brabant,business-it-management,unknown,stakeholder-management,1
2026-08,p:noord-brabant,informatica,all,azure,2
2026-08,p:noord-brabant,informatica,all,ci-cd,1
2026-08,p:noord-brabant,informatica,all,cpp,2
2026-08,p:noord-brabant,informatica,all,crm,1
2026-08,p:noord-brabant,informatica,all,csharp,1
2026-08,p:noord-brabant,informatica,all,cybersecurity,2
2026-08,p:noord-brabant,informatica,all,dotnet,2
2026-08,p:noord-brabant,informatica,all,embedded,3
2026-08,p:noord-brabant,informatica,all,erp,2
2026-08,p:noord-brabant,informatica,all,laravel,1
2026-08,p:noord-brabant,informatica,all,oop,1
2026-08,p:noord-brabant,informatica,all,php,1
2026-08,p:noord-brabant,informatica,all,plc,2
2026-08,p:noord-brabant,informatica,all,project-management,1
2026-08,p:noord-brabant,informatica,all,requirements,1
2026-08,p:noord-brabant,informatica,all,stakeholder-management,2
2026-08,p:noord-brabant,informatica,all,testing,2
2026-08,p:noord-brabant,informatica,medior,crm,1
2026-08,p:noord-brabant,informatica,medior,cybersecurity,1
2026-08,p:noord-brabant,informatica,medior,erp,1
2026-08,p:noord-brabant,informatica,medior,laravel,1
2026-08,p:noord-brabant,informatica,medior,php,1
2026-08,p:noord-brabant,informatica,medior,requirements,1
2026-08,p:noord-brabant,informatica,senior,ci-cd,1
2026-08,p:noord-brabant,informatica,senior,cpp,1
2026-08,p:noord-brabant,informatica,senior,csharp,1
2026-08,p:noord-brabant,informatica,senior,dotnet,1
2026-08,p:noord-brabant,informatica,senior,embedded,1
2026-08,p:noord-brabant,informatica,senior,erp,1
2026-08,p:noord-brabant,informatica,senior,oop,1
2026-08,p:noord-brabant,informatica,senior,plc,1
2026-08,p:noord-brabant,informatica,senior,project-management,1
2026-08,p:noord-brabant,informatica,senior,stakeholder-management,1
2026-08,p:noord-brabant,informatica,senior,testing,1
2026-08,p:noord-brabant,informatica,unknown,azure,2
2026-08,p:noord-brabant,informatica,unknown,cpp,1
2026-08,p:noord-brabant,informatica,unknown,cybersecurity,1
2026-08,p:noord-brabant,informatica,unknown,dotnet,1
2026-08,p:noord-brabant,informatica,unknown,embedded,2
2026-08,p:noord-brabant,informatica,unknown,plc,1
2026-08,p:noord-brabant,informatica,unknown,stakeholder-management,1
2026-08,p:noord-brabant,informatica,unknown,testing,1
2026-08,p:noord-brabant,technische-informatica,all,cpp,1
2026-08,p:noord-brabant,technische-informatica,all,cybersecurity,1
2026-08,p:noord-brabant,technische-informatica,all,embedded,1
2026-08,p:noord-brabant,technische-informatica,all,plc,1
2026-08,p:noord-brabant,technische-informatica,all,testing,1
2026-08,p:noord-brabant,technische-informatica,unknown,cpp,1
2026-08,p:noord-brabant,technische-informatica,unknown,cybersecurity,1
2026-08,p:noord-brabant,technische-informatica,unknown,embedded,1
2026-08,p:noord-brabant,technische-informatica,unknown,plc,1
2026-08,p:noord-brabant,technische-informatica,unknown,testing,1
2026-08,p:noord-holland,all,all,agile-scrum,1
2026-08,p:noord-holland,all,all,ai-llm,4
2026-08,p:noord-holland,all,all,angular,2
2026-08,p:noord-holland,all,all,aws,6
2026-08,p:noord-holland,all,all,azure,7
2026-08,p:noord-holland,all,all,ci-cd,5
2026-08,p:noord-holland,all,all,crm,1
2026-08,p:noord-holland,all,all,cybersecurity,7
2026-08,p:noord-holland,all,all,data-modelling,1
2026-08,p:noord-holland,all,all,dutch-language,1
2026-08,p:noord-holland,all,all,electronics,1
2026-08,p:noord-holland,all,all,english-language,2
2026-08,p:noord-holland,all,all,erp,5
2026-08,p:noord-holland,all,all,excel,2
2026-08,p:noord-holland,all,all,git,1
2026-08,p:noord-holland,all,all,html-css,2
2026-08,p:noord-holland,all,all,iso27001,2
2026-08,p:noord-holland,all,all,java,2
2026-08,p:noord-holland,all,all,javascript,5
2026-08,p:noord-holland,all,all,kotlin,1
2026-08,p:noord-holland,all,all,laravel,1
2026-08,p:noord-holland,all,all,linux,1
2026-08,p:noord-holland,all,all,machine-learning,4
2026-08,p:noord-holland,all,all,networking,2
2026-08,p:noord-holland,all,all,nodejs,3
2026-08,p:noord-holland,all,all,php,1
2026-08,p:noord-holland,all,all,power-bi,1
2026-08,p:noord-holland,all,all,project-management,2
2026-08,p:noord-holland,all,all,python,6
2026-08,p:noord-holland,all,all,react,3
2026-08,p:noord-holland,all,all,requirements,3
2026-08,p:noord-holland,all,all,spark,2
2026-08,p:noord-holland,all,all,sql,3
2026-08,p:noord-holland,all,all,stakeholder-management,6
2026-08,p:noord-holland,all,all,terraform,1
2026-08,p:noord-holland,all,all,typescript,5
2026-08,p:noord-holland,all,all,ux-design,1
2026-08,p:noord-holland,all,all,vue,1
2026-08,p:noord-holland,all,all,windows-server,3
2026-08,p:noord-holland,all,entry,angular,1
2026-08,p:noord-holland,all,entry,english-language,1
2026-08,p:noord-holland,all,entry,excel,1
2026-08,p:noord-holland,all,entry,html-css,2
2026-08,p:noord-holland,all,entry,javascript,1
2026-08,p:noord-holland,all,entry,machine-learning,1
2026-08,p:noord-holland,all,entry,networking,1
2026-08,p:noord-holland,all,entry,power-bi,1
2026-08,p:noord-holland,all,entry,project-management,1
2026-08,p:noord-holland,all,entry,python,1
2026-08,p:noord-holland,all,entry,react,1
2026-08,p:noord-holland,all,entry,sql,1
2026-08,p:noord-holland,all,entry,stakeholder-management,1
2026-08,p:noord-holland,all,entry,typescript,1
2026-08,p:noord-holland,all,entry,ux-design,1
2026-08,p:noord-holland,all,internship,english-language,1
2026-08,p:noord-holland,all,internship,excel,1
2026-08,p:noord-holland,all,internship,html-css,2
2026-08,p:noord-holland,all,internship,power-bi,1
2026-08,p:noord-holland,all,internship,project-management,1
2026-08,p:noord-holland,all,junior,angular,1
2026-08,p:noord-holland,all,junior,javascript,1
2026-08,p:noord-holland,all,junior,machine-learning,1
2026-08,p:noord-holland,all,junior,networking,1
2026-08,p:noord-holland,all,junior,python,1
2026-08,p:noord-holland,all,junior,react,1
2026-08,p:noord-holland,all,junior,sql,1
2026-08,p:noord-holland,all,junior,stakeholder-management,1
2026-08,p:noord-holland,all,junior,typescript,1
2026-08,p:noord-holland,all,junior,ux-design,1
2026-08,p:noord-holland,all,medior,ai-llm,2
2026-08,p:noord-holland,all,medior,angular,1
2026-08,p:noord-holland,all,medior,ci-cd,2
2026-08,p:noord-holland,all,medior,javascript,1
2026-08,p:noord-holland,all,medior,machine-learning,2
2026-08,p:noord-holland,all,medior,php,1
2026-08,p:noord-holland,all,medior,typescript,1
2026-08,p:noord-holland,all,medior,windows-server,1
2026-08,p:noord-holland,all,senior,agile-scrum,1
2026-08,p:noord-holland,all,senior,ai-llm,1
2026-08,p:noord-holland,all,senior,aws,2
2026-08,p:noord-holland,all,senior,azure,2
2026-08,p:noord-holland,all,senior,ci-cd,1
2026-08,p:noord-holland,all,senior,cybersecurity,1
2026-08,p:noord-holland,all,senior,data-modelling,1
2026-08,p:noord-holland,all,senior,erp,2
2026-08,p:noord-holland,all,senior,excel,1
2026-08,p:noord-holland,all,senior,javascript,2
2026-08,p:noord-holland,all,senior,laravel,1
2026-08,p:noord-holland,all,senior,nodejs,2
2026-08,p:noord-holland,all,senior,project-management,1
2026-08,p:noord-holland,all,senior,python,2
2026-08,p:noord-holland,all,senior,react,1
2026-08,p:noord-holland,all,senior,spark,1
2026-08,p:noord-holland,all,senior,stakeholder-management,1
2026-08,p:noord-holland,all,senior,typescript,2
2026-08,p:noord-holland,all,senior,vue,1
2026-08,p:noord-holland,all,unknown,ai-llm,1
2026-08,p:noord-holland,all,unknown,aws,4
2026-08,p:noord-holland,all,unknown,azure,5
2026-08,p:noord-holland,all,unknown,ci-cd,2
2026-08,p:noord-holland,all,unknown,crm,1
2026-08,p:noord-holland,all,unknown,cybersecurity,6
2026-08,p:noord-holland,all,unknown,dutch-language,1
2026-08,p:noord-holland,all,unknown,electronics,1
2026-08,p:noord-holland,all,unknown,english-language,1
2026-08,p:noord-holland,all,unknown,erp,3
2026-08,p:noord-holland,all,unknown,git,1
2026-08,p:noord-holland,all,unknown,iso27001,2
2026-08,p:noord-holland,all,unknown,java,2
2026-08,p:noord-holland,all,unknown,javascript,1
2026-08,p:noord-holland,all,unknown,kotlin,1
2026-08,p:noord-holland,all,unknown,linux,1
2026-08,p:noord-holland,all,unknown,machine-learning,1
2026-08,p:noord-holland,all,unknown,networking,1
2026-08,p:noord-holland,all,unknown,nodejs,1
2026-08,p:noord-holland,all,unknown,python,3
2026-08,p:noord-holland,all,unknown,react,1
2026-08,p:noord-holland,all,unknown,requirements,3
2026-08,p:noord-holland,all,unknown,spark,1
2026-08,p:noord-holland,all,unknown,sql,2
2026-08,p:noord-holland,all,unknown,stakeholder-management,4
2026-08,p:noord-holland,all,unknown,terraform,1
2026-08,p:noord-holland,all,unknown,typescript,1
2026-08,p:noord-holland,all,unknown,windows-server,2
2026-08,p:noord-holland,business-it-management,all,agile-scrum,1
2026-08,p:noord-holland,business-it-management,all,ai-llm,1
2026-08,p:noord-holland,business-it-management,all,aws,1
2026-08,p:noord-holland,business-it-management,all,cybersecurity,1
2026-08,p:noord-holland,business-it-management,all,erp,2
2026-08,p:noord-holland,business-it-management,all,project-management,1
2026-08,p:noord-holland,business-it-management,all,stakeholder-management,2
2026-08,p:noord-holland,business-it-management,all,windows-server,1
2026-08,p:noord-holland,business-it-management,medior,windows-server,1
2026-08,p:noord-holland,business-it-management,senior,agile-scrum,1
2026-08,p:noord-holland,business-it-management,senior,ai-llm,1
2026-08,p:noord-holland,business-it-management,senior,erp,2
2026-08,p:noord-holland,business-it-management,senior,project-management,1
2026-08,p:noord-holland,business-it-management,senior,stakeholder-management,1
2026-08,p:noord-holland,business-it-management,unknown,aws,1
2026-08,p:noord-holland,business-it-management,unknown,cybersecurity,1
2026-08,p:noord-holland,business-it-management,unknown,stakeholder-management,1
2026-08,p:noord-holland,informatica,all,ai-llm,3
2026-08,p:noord-holland,informatica,all,angular,2
2026-08,p:noord-holland,informatica,all,aws,5
2026-08,p:noord-holland,informatica,all,azure,6
2026-08,p:noord-holland,informatica,all,ci-cd,5
2026-08,p:noord-holland,informatica,all,crm,1
2026-08,p:noord-holland,informatica,all,cybersecurity,5
2026-08,p:noord-holland,informatica,all,data-modelling,1
2026-08,p:noord-holland,informatica,all,dutch-language,1
2026-08,p:noord-holland,informatica,all,electronics,1
2026-08,p:noord-holland,informatica,all,excel,1
2026-08,p:noord-holland,informatica,all,git,1
2026-08,p:noord-holland,informatica,all,html-css,1
2026-08,p:noord-holland,informatica,all,iso27001,1
2026-08,p:noord-holland,informatica,all,java,2
2026-08,p:noord-holland,informatica,all,javascript,5
2026-08,p:noord-holland,informatica,all,kotlin,1
2026-08,p:noord-holland,informatica,all,laravel,1
2026-08,p:noord-holland,informatica,all,linux,1
2026-08,p:noord-holland,informatica,all,machine-learning,4
2026-08,p:noord-holland,informatica,all,nodejs,3
2026-08,p:noord-holland,informatica,all,php,1
2026-08,p:noord-holland,informatica,all,python,5
2026-08,p:noord-holland,informatica,all,react,3
2026-08,p:noord-holland,informatica,all,requirements,1
2026-08,p:noord-holland,informatica,all,spark,2
2026-08,p:noord-holland,informatica,all,sql,2
2026-08,p:noord-holland,informatica,all,stakeholder-management,3
2026-08,p:noord-holland,informatica,all,terraform,1
2026-08,p:noord-holland,informatica,all,typescript,5
2026-08,p:noord-holland,informatica,all,ux-design,1
2026-08,p:noord-holland,informatica,all,vue,1
2026-08,p:noord-holland,informatica,all,windows-server,2
2026-08,p:noord-holland,informatica,entry,angular,1
2026-08,p:noord-holland,informatica,entry,html-css,1
2026-08,p:noord-holland,informatica,entry,javascript,1
2026-08,p:noord-holland,informatica,entry,machine-learning,1
2026-08,p:noord-holland,informatica,entry,python,1
2026-08,p:noord-holland,informatica,entry,react,1
2026-08,p:noord-holland,informatica,entry,sql,1
2026-08,p:noord-holland,informatica,entry,stakeholder-management,1
2026-08,p:noord-holland,informatica,entry,typescript,1
2026-08,p:noord-holland,informatica,entry,ux-design,1
2026-08,p:noord-holland,informatica,internship,html-css,1
2026-08,p:noord-holland,informatica,junior,angular,1
2026-08,p:noord-holland,informatica,junior,javascript,1
2026-08,p:noord-holland,informatica,junior,machine-learning,1
2026-08,p:noord-holland,informatica,junior,python,1
2026-08,p:noord-holland,informatica,junior,react,1
2026-08,p:noord-holland,informatica,junior,sql,1
2026-08,p:noord-holland,informatica,junior,stakeholder-management,1
2026-08,p:noord-holland,informatica,junior,typescript,1
2026-08,p:noord-holland,informatica,junior,ux-design,1
2026-08,p:noord-holland,informatica,medior,ai-llm,2
2026-08,p:noord-holland,informatica,medior,angular,1
2026-08,p:noord-holland,informatica,medior,ci-cd,2
2026-08,p:noord-holland,informatica,medior,javascript,1
2026-08,p:noord-holland,informatica,medior,machine-learning,2
2026-08,p:noord-holland,informatica,medior,php,1
2026-08,p:noord-holland,informatica,medior,typescript,1
2026-08,p:noord-holland,informatica,medior,windows-server,1
2026-08,p:noord-holland,informatica,senior,aws,2
2026-08,p:noord-holland,informatica,senior,azure,1
2026-08,p:noord-holland,informatica,senior,ci-cd,1
2026-08,p:noord-holland,informatica,senior,cybersecurity,1
2026-08,p:noord-holland,informatica,senior,data-modelling,1
2026-08,p:noord-holland,informatica,senior,excel,1
2026-08,p:noord-holland,informatica,senior,javascript,2
2026-08,p:noord-holland,informatica,senior,laravel,1
2026-08,p:noord-holland,informatica,senior,nodejs,2
2026-08,p:noord-holland,informatica,senior,python,2
2026-08,p:noord-holland,informatica,senior,react,1
2026-08,p:noord-holland,informatica,senior,spark,1
2026-08,p:noord-holland,informatica,senior,typescript,2
2026-08,p:noord-holland,informatica,senior,vue,1
2026-08,p:noord-holland,informatica,unknown,ai-llm,1
2026-08,p:noord-holland,informatica,unknown,aws,3
2026-08,p:noord-holland,informatica,unknown,azure,5
2026-08,p:noord-holland,informatica,unknown,ci-cd,2
2026-08,p:noord-holland,informatica,unknown,crm,1
2026-08,p:noord-holland,informatica,unknown,cybersecurity,4
2026-08,p:noord-holland,informatica,unknown,dutch-language,1
2026-08,p:noord-holland,informatica,unknown,electronics,1
2026-08,p:noord-holland,informatica,unknown,git,1
2026-08,p:noord-holland,informatica,unknown,iso27001,1
2026-08,p:noord-holland,informatica,unknown,java,2
2026-08,p:noord-holland,informatica,unknown,javascript,1
2026-08,p:noord-holland,informatica,unknown,kotlin,1
2026-08,p:noord-holland,informatica,unknown,linux,1
2026-08,p:noord-holland,informatica,unknown,machine-learning,1
2026-08,p:noord-holland,informatica,unknown,nodejs,1
2026-08,p:noord-holland,informatica,unknown,python,2
2026-08,p:noord-holland,informatica,unknown,react,1
2026-08,p:noord-holland,informatica,unknown,requirements,1
2026-08,p:noord-holland,informatica,unknown,spark,1
2026-08,p:noord-holland,informatica,unknown,sql,1
2026-08,p:noord-holland,informatica,unknown,stakeholder-management,2
2026-08,p:noord-holland,informatica,unknown,terraform,1
2026-08,p:noord-holland,informatica,unknown,typescript,1
2026-08,p:noord-holland,informatica,unknown,windows-server,1
2026-08,p:noord-holland,technische-informatica,all,requirements,1
2026-08,p:noord-holland,technische-informatica,unknown,requirements,1
2026-08,p:overijssel,all,all,ai-llm,1
2026-08,p:overijssel,all,all,angular,1
2026-08,p:overijssel,all,all,aws,2
2026-08,p:overijssel,all,all,azure,2
2026-08,p:overijssel,all,all,ci-cd,2
2026-08,p:overijssel,all,all,cpp,1
2026-08,p:overijssel,all,all,cybersecurity,2
2026-08,p:overijssel,all,all,docker,2
2026-08,p:overijssel,all,all,dutch-language,2
2026-08,p:overijssel,all,all,english-language,3
2026-08,p:overijssel,all,all,iso27001,1
2026-08,p:overijssel,all,all,java,1
2026-08,p:overijssel,all,all,javascript,1
2026-08,p:overijssel,all,all,kubernetes,3
2026-08,p:overijssel,all,all,linux,2
2026-08,p:overijssel,all,all,networking,1
2026-08,p:overijssel,all,all,project-management,1
2026-08,p:overijssel,all,all,python,1
2026-08,p:overijssel,all,all,react,1
2026-08,p:overijssel,all,all,rest-api,1
2026-08,p:overijssel,all,all,spring,1
2026-08,p:overijssel,all,all,stakeholder-management,2
2026-08,p:overijssel,all,all,terraform,2
2026-08,p:overijssel,all,all,ux-design,1
